134
135
128
127
133
134
131
132
128
131
133
132
126
127
129
130
130
134
121
127
137
117
129
121
140
122
130
124
131
126
131
118
125
123
119
129
124
134
124
120
128
129
134
130
127
132
130
130
136
134
133
130
133
133
121
122
131
123
134
128
124
130
129
132
133
124
127
126
132
128
135
132
133
131
130
124
134
131
129
118
131
126
126
131
131
131
130
121
131
121
130
137
130
135
128
126
131
122
133
128
