3,618901
0,196477
0,155283
0,150329
0,130156
0,126554
0,143612
0,126838
0,136424
0,134947
0,137665
0,130785
0,13787
0,13856
0,137618
0,125755
0,134131
0,127266
0,139166
0,137667
0,132637
0,129963
0,130693
0,129023
0,131734
0,130511
0,135334
0,160391
0,116141
0,126644
0,135696
0,129105
0,131035
0,12737
0,121523
0,108845
0,120007
0,109886
0,106463
0,104878
0,10245
0,099389
0,108428
0,100673
0,102005
0,103324
0,107381
0,104537
0,109437
0,114779
0,116567
0,111167
0,108609
0,103111
0,104029
0,105502
0,102231
0,117176
0,134915
0,122443
0,129241
0,144177
0,126513
0,142013
0,185386
0,180776
0,151403
0,104536
0,102062
0,106306
0,106934
0,108291
0,114931
0,106399
0,10891
0,107271
0,106627
0,107012
0,106307
0,142479
0,120929
0,107397
0,119266
0,107414
0,127845
0,110779
0,106666
0,102901
0,111363
0,115958
0,106579
0,107388
0,110801
0,11201
0,105444
0,105928
0,118321
0,113574
0,114519
0,116677
0,108626
0,10936
0,155535
0,154947
0,171781
0,216653
0,165882
0,127048
0,133918
0,12627
0,118358
0,121388
0,117949
0,116895
0,129656
0,116761
0,132227
0,11554
0,138054
0,134329
0,115569
0,128452
0,123308
0,121554
0,124375
0,119997
0,128668
0,134219
0,12407
0,135475
0,113338
0,118327
0,121158
0,112779
0,129448
0,160709
0,141086
0,148727
0,112418
0,120941
0,109444
0,106683
0,116225
0,11629
0,139493
0,131186
0,137414
0,129992
0,133046
0,132822
0,143518
0,139029
0,13219
0,135085
0,103864
0,107903
0,112236
0,112553
0,114921
0,113741
0,116022
0,126263
0,11566
0,110911
0,110535
0,125142
0,104393
0,116442
0,114527
0,121044
0,134215
0,19809
0,211578
0,12637
0,16284
0,146811
0,122244
0,114442
0,112228
0,130635
0,129856
0,13821
0,126029
0,118055
0,111985
0,114901
0,113411
0,113908
0,112476
0,115882
0,116134
0,107831
0,126767
0,123392
0,114988
0,115106
0,126696
0,106909
0,117014
0,120836
0,120061
0,117379
0,133825
0,123994
0,12802
0,14212
0,199258
0,143115
0,130457
0,1359
0,108255
0,109213
0,110474
0,128335
0,11533
0,123923
0,119861
0,114924
0,127643
0,116697
0,116482
0,104539
0,124037
0,113688
0,116719
0,123255
0,102215
0,108386
0,109006
0,109483
0,118723
0,112772
0,109642
0,111171
0,112191
0,112409
0,125969
0,121975
0,135668
0,134421
0,139426
0,146553
0,154242
0,124092
0,238231
0,146175
0,106761
0,117827
0,120159
0,112031
0,116299
0,113454
0,121993
0,128969
0,115547
0,11243
0,109155
0,111231
0,108766
0,108963
0,108409
0,116931
0,135608
0,112975
0,119662
0,110116
0,108616
0,105765
0,112418
0,120514
0,140905
0,128422
0,163067
0,21762
0,229283
0,162262
0,144239
0,198732
0,147682
0,141451
0,112053
0,117245
0,107233
0,10495
0,147236
0,109992
0,109659
0,109757
0,123425
0,110954
0,116337
0,117157
0,107397
0,110807
0,114409
0,109116
0,117696
0,110079
0,11126
0,114967
0,116615
0,117376
0,096768
0,112609
0,130559
0,113641
0,155688
0,15259
0,183829
0,245643
0,14004
0,129203
0,142989
0,125293
0,135148
0,119943
0,133119
0,139491
0,122151
0,11709
0,114678
0,109467
0,111303
0,10519
0,122921
0,107604
0,124009
0,120183
0,105431
0,099771
0,094665
0,103084
0,120143
0,102387
0,115373
0,102291
0,10009
0,121344
0,126563
0,132481
0,165105
0,159984
0,174068
0,13845
0,137591
0,137907
0,130209
0,143615
0,131812
0,137763
0,130877
0,136581
0,15807
0,126612
0,135597
0,140854
0,121538
0,122295
0,123506
0,144837
0,138642
0,135333
0,129639
0,139509
0,14015
0,136832
0,138975
0,122893
0,125917
0,199015
0,135849
0,139125
0,137464
0,127183
0,120936
0,143184
0,127551
0,126482
0,134652
0,130536
0,143309
0,141439
0,139454
0,139084
0,124293
0,131598
0,128893
0,139885
0,143646
0,129784
0,124696
0,130918
0,131561
0,129526
0,130716
0,115399
0,156459
0,16892
0,153452
0,145195
0,128612
0,128216
0,130128
0,113483
0,106549
0,112792
0,099789
0,110998
0,105667
0,105685
0,126948
0,101828
0,09895
0,108193
0,100509
0,101953
0,107462
0,09458
0,09817
0,102093
0,11311
0,110031
0,104643
0,097838
0,097992
0,095714
0,101732
0,1097
0,109345
0,100436
0,105891
0,104851
0,137167
0,125524
0,095124
0,096583
0,107226
0,146542
0,132527
0,126977
0,126885
0,119952
0,103353
0,142644
0,13863
0,106879
0,108271
0,135493
0,132027
0,133195
0,133106
0,122837
0,104593
0,107219
0,135318
0,110534
0,122863
0,121894
0,107175
0,126578
0,146668
0,141272
0,130527
0,144431
0,139617
0,139742
0,122873
0,138086
0,149149
0,140302
0,130925
0,154541
0,146936
0,152237
0,152325
0,177059
0,140597
0,129385
0,143809
0,161908
0,135075
0,141792
0,144772
0,142543
0,144446
0,177148
0,135463
0,140929
0,13978
0,141326
0,13319
0,11665
0,096562
0,108932
0,109774
0,095016
0,097295
0,104225
0,101324
0,114526
0,101955
0,097895
0,125253
0,130056
0,126252
0,141029
0,132247
0,1312
0,14523
0,113917
0,112252
0,157445
0,120653
0,137766
0,207591
0,199638
0,124051
0,129153
0,143581
0,118145
0,147674
0,146459
0,144797
0,140675
0,139963
0,13192
0,150685
0,149129
0,141658
0,129489
0,136873
0,150365
0,12
0,150201
0,101618
0,0917
0,112353
0,113495
0,137736
0,103463
0,097713
0,096789
0,119627
0,129521
0,132052
0,139158
0,132347
0,119132
0,11623
0,142296
0,151702
0,139123
0,20429
0,16771
0,127606
0,11004
0,148929
0,172383
0,180191
0,136122
0,121787
0,131243
0,128174
0,124518
0,137001
0,152014
0,16456
0,144035
0,137084
0,14389
0,145813
0,134934
0,15803
0,116257
0,16977
0,193906
0,124876
0,161052
0,111381
0,118815
0,13337
0,115064
0,100695
0,111624
0,10823
0,103721
0,106089
0,106666
0,105693
0,10168
0,124803
0,123734
0,123426
0,152912
0,152688
0,134636
0,123381
0,133987
0,146579
0,136403
0,150481
0,125983
0,1599
0,135948
0,120474
0,140947
0,136996
0,181998
0,182301
0,127986
0,132093
0,152711
0,144604
0,135745
0,149894
0,123071
0,154634
0,10952
0,125483
0,113555
0,104425
0,1025
0,104017
0,095847
0,101174
0,095664
0,101364
0,11103
0,101275
0,119661
0,118388
0,102015
0,103195
0,113228
0,105425
0,098688
0,111851
0,094063
0,100396
0,111183
0,113493
0,118728
0,126454
0,144478
0,114841
0,152345
0,139326
0,132617
0,181551
0,180301
0,222031
0,190877
0,370054
0,150727
0,147281
0,101597
0,098896
0,106993
0,094485
0,111233
0,111747
0,115277
0,098424
0,131542
0,120057
0,131473
0,098452
0,094924
0,111283
0,0986
0,101682
0,095919
0,121668
0,154349
0,109741
0,110541
0,104256
0,111136
0,106287
0,102091
0,105458
0,120071
0,14894
0,142336
0,113145
0,170059
0,166369
0,178946
0,126582
0,123227
0,125711
0,125112
0,13493
0,128213
0,149275
0,139201
0,125185
0,143065
0,103995
0,111487
0,112274
0,104243
0,095783
0,115085
0,102166
0,095581
0,098734
0,106867
0,127055
0,159334
0,107521
0,09698
0,109479
0,097156
0,099414
0,093782
0,116378
0,117427
0,096152
0,103396
0,104503
0,098694
0,107565
0,098849
0,099036
0,101359
0,152307
0,12739
0,11358
0,13723
0,121185
0,11138
0,107755
0,114563
0,135045
0,10811
0,11421
0,118552
0,112546
0,112425
0,113815
0,119897
0,112599
0,173823
0,123409
0,106817
0,109154
0,110725
0,115632
0,110887
0,110672
0,102254
0,116126
0,109806
0,118832
0,108184
0,108213
0,115142
0,115924
0,118546
0,11766
0,122033
0,119755
0,137466
0,103284
0,115211
0,111336
0,115132
0,101829
0,105606
0,150239
0,125479
0,146069
0,150652
0,145125
0,134462
0,14257
0,166778
0,170566
0,175542
0,150008
0,158995
0,114621
0,10716
0,113511
0,121181
0,108098
0,102797
0,113117
0,105346
0,112913
0,106664
0,097882
0,099689
0,111957
0,129134
0,096084
0,098118
0,102806
0,103373
0,104506
0,107745
0,099925
0,098476
0,093578
0,111989
0,111054
0,102414
0,097234
0,100227
0,092024
0,128683
0,110076
0,099875
0,156863
0,149771
0,114007
0,101606
0,101789
0,098785
0,097907
0,102856
0,10379
0,092877
0,096971
0,115195
0,106158
0,099048
0,10254
0,102169
0,097772
0,093264
0,106391
0,095999
0,099087
0,132983
0,103972
0,095058
0,09773
0,099796
0,09994
0,093012
0,113251
0,104123
0,132992
0,103358
0,108637
0,102867
0,098324
0,10196
0,100283
0,104354
0,097758
0,102983
0,105221
0,099822
0,099043
0,098029
0,098801
0,09528
0,108572
0,099281
0,100214
0,109878
0,112583
0,099621
0,094653
0,096489
0,103262
0,098192
0,09673
0,09903
0,096689
0,100726
0,116624
0,106017
0,094432
0,09813
0,092044
0,092679
0,096784
0,111498
0,106808
0,101481
0,101015
0,105815
0,10318
0,09268
0,108867
0,100887
0,104894
0,103513
0,09893
0,106505
0,098873
0,12419
0,102217
0,097214
0,102521
0,102823
0,098938
0,094737
0,097944
0,096871
0,100549
0,10394
0,107006
0,095805
0,100385
0,113394
0,098382
0,100577
0,102133
0,100025
0,10534
0,115688
0,096721
0,098971
0,102017
0,098836
0,101509
0,104597
0,096955
0,093065
0,097738
0,110127
0,109471
0,101694
0,099165
0,100964
0,106149
0,101768
0,102317
0,092995
0,099195
0,111405
0,100142
0,107441
0,108248
0,094267
0,096722
0,101011
0,098892
0,107621
0,107141
0,130187
0,096146
0,098303
0,100505
0,098463
0,094093
0,097949
0,106543
0,098179
0,094407
0,112186
0,099399
0,102846
0,095857
0,106965
0,107758
0,093595
0,106534
0,098507
0,102255
0,118083
0,098187
0,099322
0,097303
0,09352
0,097537
0,09809
0,108389
0,091453
0,100982
0,111845
0,099897
0,097904
0,096618
0,099324
0,098064
0,108857
0,093727
0,097212
0,098469
0,115
0,09976
0,105965
0,098781
0,097073
0,096254
0,100736
0,099184
0,10947
0,092739
0,110953
0,09766
0,097254
0,102498
0,098904
0,109772
0,107678
0,102231
0,096547
0,101711
0,112843
0,103576
0,093783
0,097368
0,096553
0,099745
0,098886
0,098271
0,098205
0,104216
0,115226
0,113008
0,102537
0,109883
0,097365
0,102898
0,104597
0,102075
0,097905
0,102247
0,100898
0,107724
0,103347
0,09381
0,100757
0,099753
0,099955
0,112737
0,099486
0,096952
0,101962
0,114923
0,109587
0,097849
0,094475
0,101364
0,094287
0,107159
0,103075
0,102433
0,104475
0,122613
0,09875
0,102583
0,108913
0,103635
0,100201
0,097388
0,094513
0,099163
0,103226
0,120718
0,09884
0,094223
0,101105
0,095918
0,107955
0,100451
0,097518
0,110782
0,104474
0,110688
0,099049
0,096715
0,098364
0,100569
0,110857
